,Sentiment,L1 Cluster ID,L1 Cluster,L2 Cluster ID,L2 Cluster,L2 Rating (Review),L2 Rating (Phrase),L3 Cluster ID,L3 Cluster,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date,Verified Purchase,Recommended,Incentivized,Upvote,Downvote,AgeRange,SkinConcerns
2056,Positive,,,,Purchase,5,5,,,,,, 3rd order,P4R1341,5,17 December 2018,No,Yes,No,0,0,35-44,Aging
2057,Positive,,,,Demographic,5,5,,,,,, my mid-forties,P4R1341,5,17 December 2018,No,Yes,No,0,0,35-44,Aging
2058,Positive,,,,Skin,5,5,,,,,, dry skin,P4R1342,5,17 December 2018,No,Yes,No,0,0,,Blackheads
2059,Positive,,,,Skin,5,5,,,,,, super light yet moisturizes your skin,P4R1345,5,15 December 2018,No,Yes,No,0,0,,Acne
2060,Positive,,,,Odor,5,5,,,,,, doesn't have a lot of added junk,P4R1345,5,15 December 2018,No,Yes,No,0,0,,Acne
2061,Positive,,,,Odor,5,5,,,,,, fresh,P4R1345,5,15 December 2018,No,Yes,No,0,0,,Acne
2062,Positive,,,,Odor,5,5,,,,,, natural smell,P4R1345,5,15 December 2018,No,Yes,No,0,0,,Acne
2063,Positive,,,,Demographic,5,5,,,,,, stopped using my Rodan and Fields moisturizer,P4R1345,5,15 December 2018,No,Yes,No,0,0,,Acne
2064,Positive,,,,Skin,5,5,,,,,, get really dry,P4R1349,5,14 December 2018,No,Yes,No,0,0,,Acne
2065,Positive,,,,Skin,5,5,,,,,, repair cream is a life saver,P4R1349,5,14 December 2018,No,Yes,No,0,0,,Acne
2066,Positive,,,,Demographic,5,5,,,,,, winter. Where I live,P4R1349,5,14 December 2018,No,Yes,No,0,0,,Acne
2067,Positive,,,,Skin,5,5,,,,,, dry-combination skin,P4R1351,5,12 December 2018,No,Yes,No,0,0,,
2068,Positive,,,,Skin,5,5,,,,,, ultra moisturizing,P4R1351,5,12 December 2018,No,Yes,No,0,0,,
2069,Positive,,,,Sentiment,5,5,,,,,, holy-grail,P4R1351,5,12 December 2018,No,Yes,No,0,0,,
2070,Positive,,,,Purchase,5,5,,,,,, more than 6x already,P4R1351,5,12 December 2018,No,Yes,No,0,0,,
2071,Positive,,,,Demographic,5,5,,,,,, winter,P4R1351,5,12 December 2018,No,Yes,No,0,0,,
2072,Positive,,,,Skin,4,4,,,,,, dry and sensitive skin,P4R1352,4,12 December 2018,No,Yes,No,0,0,,Acne
2073,Positive,,,,Skin,5,5,,,,,, parched sensitive skin,P4R1353,5,10 December 2018,No,Yes,No,1,0,,Sensitivity
2074,Positive,,,,Skin,5,5,,,,,, acne!,P4R1353,5,10 December 2018,No,Yes,No,1,0,,Sensitivity
2075,Positive,,,,Demographic,5,5,,,,,, 14 weeks pregnant,P4R1353,5,10 December 2018,No,Yes,No,1,0,,Sensitivity
2076,Positive,,,,Application,5,5,,,,,, slather it all over my face,P4R1353,5,10 December 2018,No,Yes,No,1,0,,Sensitivity
2077,Positive,,,,Skin,5,5,,,,,, dry,P4R1354,5,05 December 2018,No,Yes,No,1,0,,Acne
2078,Positive,,,,Skin,5,5,,,,,, sensitive skin,P4R1354,5,05 December 2018,No,Yes,No,1,0,,Acne
2079,Positive,,,,Skin,5,5,,,,,, locks in moisture,P4R1354,5,05 December 2018,No,Yes,No,1,0,,Acne
2080,Positive,,,,Sentiment,5,5,,,,,, HIGHLY RECOMMEND,P4R1354,5,05 December 2018,No,Yes,No,1,0,,Acne
2081,Positive,,,,Price,5,5,,,,,, lasts me for almost a year,P4R1354,5,05 December 2018,No,Yes,No,1,0,,Acne
2082,Positive,,,,Packaging,5,5,,,,,, this jar is huge,P4R1354,5,05 December 2018,No,Yes,No,1,0,,Acne
2083,Positive,,,,Allergy,5,5,,,,,, doesn't make the skin oily,P4R1354,5,05 December 2018,No,Yes,No,1,0,,Acne
2084,Positive,,,,Skin,5,5,,,,,, hydrate and plump my skin,P4R1355,5,04 December 2018,No,Yes,No,1,0,,Acne
2085,Positive,,,,Demographic,5,5,,,,,, winter months,P4R1355,5,04 December 2018,No,Yes,No,1,0,,Acne
2086,Positive,,,,Demographic,5,5,,,,,,,P4R1355,5,04 December 2018,No,Yes,No,1,0,,Acne
2087,Positive,,,,Skin,4,4,,,,,, very good for the body,P4R1356,4,03 December 2018,No,Yes,No,1,0,,Acne
2088,Positive,,,,Skin,4,4,,,,,, definitely feel the hydration all day,P4R1356,4,03 December 2018,No,Yes,No,1,0,,Acne
2089,Negative,,,,Sentiment,4,4,,,,,, don’t recommend for face,P4R1356,4,03 December 2018,No,Yes,No,1,0,,Acne
2090,Negative,,,,Odor,4,4,,,,,, strong fragrance,P4R1356,4,03 December 2018,No,Yes,No,1,0,,Acne
2091,Positive,,,,Skin,5,5,,,,,, My skin cleared up,P4R1360,5,29 November 2018,No,Yes,No,0,0,,Acne
2092,Positive,,,,Skin,5,5,,,,,, does not feel dry anymore,P4R1360,5,29 November 2018,No,Yes,No,0,0,,Acne
2093,Positive,,,,Skin,5,5,,,,,, had eczema around my eyes,P4R1360,5,29 November 2018,No,Yes,No,0,0,,Acne
2094,Positive,,,,Skin,5,5,,,,,, now it has healed completely,P4R1360,5,29 November 2018,No,Yes,No,0,0,,Acne
2095,Negative,,,,Price,5,5,,,,,, although this product is expensive,P4R1360,5,29 November 2018,No,Yes,No,0,0,,Acne
2096,Positive,,,,Skin,5,5,,,,,, combination,P4R1361,5,29 November 2018,No,Yes,No,0,0,,Acne
2097,Positive,,,,Skin,5,5,,,,,, acne-prone skin,P4R1361,5,29 November 2018,No,Yes,No,0,0,,Acne
2098,Positive,,,,Skin,5,5,,,,,, hydrated wonderfully,P4R1361,5,29 November 2018,No,Yes,No,0,0,,Acne
2099,Positive,,,,Skin,5,5,,,,,, Doesn't make your face oily or greasy,P4R1361,5,29 November 2018,No,Yes,No,0,0,,Acne
2100,Positive,,,,Skin,5,5,,,,,, instantly sooth and heal painful chapped hands,P4R1362,5,28 November 2018,No,Yes,No,1,0,,
2101,Positive,,,,Skin,5,5,,,,,, so many other types of hand moisturizers sting,P4R1362,5,28 November 2018,No,Yes,No,1,0,,
2102,Positive,,,,Sentiment,5,5,,,,,, can't live without it in my bag during the winter months,P4R1362,5,28 November 2018,No,Yes,No,1,0,,
2103,Positive,,,,Skin,4,4,,,,,, (cystic) acne prone skin,P4R1363,4,27 November 2018,No,Yes,No,2,1,18-24,Acne
2104,Negative,,,,Texture,4,4,,,,,, gets greasy after some hours,P4R1363,4,27 November 2018,No,Yes,No,2,1,18-24,Acne
2105,Positive,,,,Skin,5,5,,,,,, oes,P4R1364,5,26 November 2018,No,Yes,No,0,0,,Dark Circles
2106,Positive,,,,Skin,5,5,,,,,, oes,P4R1364,5,26 November 2018,No,Yes,No,0,0,,Dark Circles
2107,Positive,,,,Skin,5,5,,,,,, my hands feel,P4R1364,5,26 November 2018,No,Yes,No,0,0,,Dark Circles
2108,Positive,,,,Skin,5,5,,,,,,O so,P4R1364,5,26 November 2018,No,Yes,No,0,0,,Dark Circles
2109,Positive,,,,Application,5,5,,,,,, mini set with the lip therapy,P4R1364,5,26 November 2018,No,Yes,No,0,0,,Dark Circles
2110,Positive,,,,Skin,5,5,,,,,, hydrated all day,P4R1365,5,26 November 2018,No,Yes,No,0,0,,Acne
2111,Positive,,,,Motivation,5,5,,,,,, it I went back,P4R1365,5,26 November 2018,No,Yes,No,0,0,,Acne
2112,Positive,,,,Application,5,5,,,,,, my feet and legs,P4R1365,5,26 November 2018,No,Yes,No,0,0,,Acne
2113,Positive,,,,Skin,5,5,,,,,, skin allergies/reactions,P4R1366,5,26 November 2018,No,Yes,No,0,0,,Redness
2114,Positive,,,,Skin,5,5,,,,,, extremely flaky,P4R1366,5,26 November 2018,No,Yes,No,0,0,,Redness
2115,Positive,,,,Skin,5,5,,,,,, scratchy,P4R1366,5,26 November 2018,No,Yes,No,0,0,,Redness
2116,Positive,,,,Skin,5,5,,,,,, irritated patch,P4R1366,5,26 November 2018,No,Yes,No,0,0,,Redness
2117,Positive,,,,Skin,5,5,,,,,, calmed the redness,P4R1366,5,26 November 2018,No,Yes,No,0,0,,Redness
2118,Positive,,,,Performance,5,5,,,,,, softened,P4R1366,5,26 November 2018,No,Yes,No,0,0,,Redness
2119,Positive,,,,Performance,5,5,,,,,, repaired,P4R1366,5,26 November 2018,No,Yes,No,0,0,,Redness
2120,Positive,,,,Performance,5,5,,,,,, & calmed,P4R1366,5,26 November 2018,No,Yes,No,0,0,,Redness
2121,Positive,,,,Skin,5,5,,,,,, NYC dry winter,P4R1369,5,24 November 2018,No,Yes,No,0,0,,
2122,Positive,,,,Skin,5,5,,,,,, skin has been flaky and dry,P4R1373,5,22 November 2018,No,Yes,No,1,0,,Sensitivity
2123,Positive,,,,Purchase,5,5,,,,,, full size,P4R1373,5,22 November 2018,No,Yes,No,1,0,,Sensitivity
2124,Positive,,,,Price,5,5,,,,,, bit pricey,P4R1373,5,22 November 2018,No,Yes,No,1,0,,Sensitivity
2125,Positive,,,,Packaging,5,5,,,,,, a little goes a long way,P4R1373,5,22 November 2018,No,Yes,No,1,0,,Sensitivity
2126,Positive,,,,Motivation,5,5,,,,,, got this as a sample with one of my previous purchases,P4R1373,5,22 November 2018,No,Yes,No,1,0,,Sensitivity
2127,Positive,,,,Demographic,5,5,,,,,, searching for a winter,P4R1373,5,22 November 2018,No,Yes,No,1,0,,Sensitivity
2128,Positive,,,,Skin,4,4,,,,,, dry skin,P4R1374,4,20 November 2018,No,Yes,No,0,0,,
2129,Positive,,,,Demographic,4,4,,,,,, my mom cuz she,P4R1374,4,20 November 2018,No,Yes,No,0,0,,
2130,Negative,,,,Performance,4,4,,,,,, doesn’t moisturize well enough,P4R1374,4,20 November 2018,No,Yes,No,0,0,,
2131,Positive,,,,Sentiment,5,5,,,,,, always recommend this product,P4R641,5,14 July 2020,No,Yes,No,1,0,,Acne
2132,Positive,,,,Brand,5,5,,,,,, Works great with my skin.,P4R641,5,14 July 2020,No,Yes,No,1,0,,Acne
2133,Positive,,,,Sentiment,5,5,,,,,, Thank you so much First Aid Beauty.,P4R740,5,30 April 2020,No,Yes,No,17,1,,Acne
2134,Negative,,,,Competitor,5,5,,,,,, Accutane,P4R740,5,30 April 2020,No,Yes,No,17,1,,Acne
2135,Positive,,,,Sentiment,5,5,,,,,, saw the great reviews on this,P4R741,5,29 April 2020,Yes,Yes,No,16,4,,Redness
2136,Positive,,,,Purchase,5,5,,,,,, will be stocking up,P4R741,5,29 April 2020,Yes,Yes,No,16,4,,Redness
2137,Positive,,,,Price,5,5,,,,,, worth every penny.,P4R741,5,29 April 2020,Yes,Yes,No,16,4,,Redness
2138,Positive,,,,Sentiment,5,5,,,,,," finally have found ""my"" ting after years of jumping around",P4R749,5,27 April 2020,Yes,Yes,No,8,0,,Aging
2139,Positive,,,,Odor,5,5,,,,,, doesn't smell like anything,P4R749,5,27 April 2020,Yes,Yes,No,8,0,,Aging
2140,Positive,,,,Motivation,5,5,,,,,, my friend introduced me to this brand,P4R749,5,27 April 2020,Yes,Yes,No,8,0,,Aging
2141,Positive,,,,Ingredients,5,5,,,,,, ove that all the ingredients are safe,P4R749,5,27 April 2020,Yes,Yes,No,8,0,,Aging
2142,Positive,,,,Allergy,5,5,,,,,, It never breaks me out,P4R749,5,27 April 2020,Yes,Yes,No,8,0,,Aging
2143,Positive,,,,Sentiment,5,5,,,,,, I love this moisturizer!,P4R753,5,25 April 2020,No,Yes,No,1,1,,Acne
2144,Positive,,,,Application,5,5,,,,,, feels so light,P4R753,5,25 April 2020,No,Yes,No,1,1,,Acne
2145,Positive,,,,Application,5,5,,,,,, little goes along way,P4R753,5,25 April 2020,No,Yes,No,1,1,,Acne
2146,Positive,,,,Sentiment,5,5,,,,,, worth it more than any other expensive products out there,P4R839,5,26 February 2020,No,Yes,No,11,3,,Acne
2147,Positive,,,,Price,5,5,,,,,, product is. Even though the bottle/ packaging does not look fancy,P4R839,5,26 February 2020,No,Yes,No,11,3,,Acne
2148,Negative,,,,Packaging,5,5,,,,,, does not look fancy,P4R839,5,26 February 2020,No,Yes,No,11,3,,Acne
2149,Positive,,,,Sentiment,5,5,,,,,, game changer,P4R868,5,23 January 2020,No,Yes,No,1,0,,Acne
2150,Positive,,,,Sentiment,5,5,,,,,, I even buy this as gifts,P4R921,5,08 December 2019,No,Yes,No,0,0,,Acne
2151,Positive,,,,Demographic,5,5,,,,,, Used during horribly drying Iowa winters,P4R921,5,08 December 2019,No,Yes,No,0,0,,Acne
2152,Positive,,,,Demographic,5,5,,,,,, Used on my seven & four-year olds,P4R921,5,08 December 2019,No,Yes,No,0,0,,Acne
2153,Positive,,,,Sentiment,5,5,,,,,, and thought it was hand lotion,P4R968,5,03 October 2019,No,Yes,No,0,0,,Sensitivity
2154,Positive,,,,Purchase,5,5,,,,,, will never get another product,P4R968,5,03 October 2019,No,Yes,No,0,0,,Sensitivity
2155,Positive,,,,Odor,5,5,,,,,, minimal smell dissipates quickly,P4R968,5,03 October 2019,No,Yes,No,0,0,,Sensitivity
2156,Positive,,,,Odor,5,5,,,,,,,P4R968,5,03 October 2019,No,Yes,No,0,0,,Sensitivity
2157,Positive,,,,Motivation,5,5,,,,,, I misread the label,P4R968,5,03 October 2019,No,Yes,No,0,0,,Sensitivity
2158,Positive,,,,Sentiment,5,5,,,,,, I have never used a moisturizer,P4R975,5,20 September 2019,No,Yes,No,0,0,,Acne
2159,Positive,,,,Sentiment,5,5,,,,,, loved it this much,P4R975,5,20 September 2019,No,Yes,No,0,0,,Acne
2160,Positive,,,,Sentiment,5,5,,,,,, If I could only buy one beauty product for the rest of my life,P4R987,5,30 August 2019,No,Yes,No,2,0,,Acne
2161,Positive,,,,Sentiment,5,5,,,,,, it would be this.,P4R987,5,30 August 2019,No,Yes,No,2,0,,Acne
2162,Positive,,,,Packaging,5,5,,,,,, 8oz tube lasts me about 8 months,P4R987,5,30 August 2019,No,Yes,No,2,0,,Acne
2163,Positive,,,,Application,5,5,,,,,, my face feels so moisturized,P4R987,5,30 August 2019,No,Yes,No,2,0,,Acne
2164,Positive,,,,Sentiment,5,5,,,,,, one of my all time favorite products I've ever used,P4R1100,5,03 May 2019,No,Yes,No,0,0,,Acne
2165,Positive,,,,Performance,5,5,,,,,, stuff is THE BEST!,P4R1100,5,03 May 2019,No,Yes,No,0,0,,Acne
2166,Positive,,,,Sentiment,5,5,,,,,, love trying new products,P4R1135,5,10 April 2019,No,Yes,No,0,0,,Aging
2167,Positive,,,,Sentiment,5,5,,,,,, Will continue to buy!,P4R1135,5,10 April 2019,No,Yes,No,0,0,,Aging
2168,Positive,,,,Sentiment,5,5,,,,,, I can't stop using it.,P4R1155,5,24 March 2019,No,Yes,No,2,0,18-24,Acne
2169,Positive,,,,Performance,5,5,,,,,, restores your face within 24 hours,P4R1155,5,24 March 2019,No,Yes,No,2,0,18-24,Acne
2170,Positive,,,,Sentiment,5,5,,,,,, Honestly? Just buy it.,P4R1180,5,07 March 2019,No,Yes,No,1,0,,
2171,Positive,,,,Purchase,5,5,,,,,, even gave it to my mum,P4R1180,5,07 March 2019,No,Yes,No,1,0,,
2172,Positive,,,,Application,5,5,,,,,, For the sling,P4R1180,5,07 March 2019,No,Yes,No,1,0,,
2173,Positive,,,,Application,5,5,,,,,,,P4R1180,5,07 March 2019,No,Yes,No,1,0,,
2174,Positive,,,,Sentiment,5,5,,,,,, Wow!! Fabulous !!!,P4R1190,5,26 February 2019,No,Yes,No,0,0,,Acne
2175,Positive,,,,Price,5,5,,,,,, excellent price for the size,P4R1190,5,26 February 2019,No,Yes,No,0,0,,Acne
2176,Positive,,,,Sentiment,5,5,,,,,, if I could only use one skincare product for the rest of my life,P4R1224,5,12 February 2019,No,Yes,No,0,0,,Acne
2177,Positive,,,,Price,5,5,,,,,, can't beat this kinda price per oz of,P4R1224,5,12 February 2019,No,Yes,No,0,0,,Acne
2178,Positive,,,,Application,5,5,,,,,, Take away all of my oils,P4R1224,5,12 February 2019,No,Yes,No,0,0,,Acne
2179,Positive,,,,Application,5,5,,,,,, serums,P4R1224,5,12 February 2019,No,Yes,No,0,0,,Acne
2180,Positive,,,,Application,5,5,,,,,, face masks,P4R1224,5,12 February 2019,No,Yes,No,0,0,,Acne
2181,Positive,,,,Application,5,5,,,,,,,P4R1224,5,12 February 2019,No,Yes,No,0,0,,Acne
2182,Positive,,,,Sentiment,5,5,,,,,, could not possibly love a product more than I love this one.,P4R1290,5,09 January 2019,No,Yes,No,0,0,,Acne
2183,Positive,,,,Performance,5,5,,,,,, has helped clear up some of my acne scars,P4R1290,5,09 January 2019,No,Yes,No,0,0,,Acne
2184,Positive,,,,Sentiment,5,5,,,,,, this stuff is fabulous!,P4R1347,5,15 December 2018,No,Yes,No,0,0,25-34,Acne
2185,Positive,,,,Purchase,5,5,,,,,, worth the investment,P4R760,5,22 April 2020,No,Yes,No,5,1,Over54,Dark Circles
2186,Positive,,,,Application,5,5,,,,,, his extremely dry hands,P4R760,5,22 April 2020,No,Yes,No,5,1,Over54,Dark Circles
2187,Positive,,,,Application,5,5,,,,,,,P4R760,5,22 April 2020,No,Yes,No,5,1,Over54,Dark Circles
2188,Positive,,,,Purchase,4,4,,,,,, might replace my Kiehl's ultra moisturizing lotion,P4R803,4,31 March 2020,No,Yes,No,3,0,,Dullness
2189,Positive,,,,Purchase,5,5,,,,,, purchased this on and off (new products are always so tempting),P4R919,5,11 December 2019,Yes,Yes,No,1,0,,Aging
2190,Positive,,,,Motivation,5,5,,,,,, great to use all year morning,P4R919,5,11 December 2019,Yes,Yes,No,1,0,,Aging
2191,Positive,,,,Purchase,5,5,,,,,, been repurchasing this one for 2 years,P4R966,5,05 October 2019,No,Yes,No,0,0,,Acne
2192,Positive,,,,Purchase,5,5,,,,,, also share it with my husband,P4R972,5,28 September 2019,No,Yes,No,0,0,,Acne
2193,Positive,,,,Purchase,5,5,,,,,, will definitely be buying more.,P4R983,5,04 September 2019,No,Yes,No,0,0,,Aging
2194,Positive,,,,Price,5,5,,,,,, Definitely worth the price,P4R983,5,04 September 2019,No,Yes,No,0,0,,Aging
2195,Positive,,,,Demographic,5,5,,,,,, nurse so i'm,P4R983,5,04 September 2019,No,Yes,No,0,0,,Aging
2196,Positive,,,,Application,5,5,,,,,, doesn't leave them greasy,P4R983,5,04 September 2019,No,Yes,No,0,0,,Aging
2197,Positive,,,,Purchase,5,5,,,,,, buy the $12 travel size,P4R1025,5,15 July 2019,No,Yes,No,0,0,,Dark Circles
2198,Positive,,,,Performance,5,5,,,,,, saved my dry skin,P4R1025,5,15 July 2019,No,Yes,No,0,0,,Dark Circles
2199,Positive,,,,Demographic,5,5,,,,,, winter,P4R1025,5,15 July 2019,No,Yes,No,0,0,,Dark Circles
2200,Positive,,,,Purchase,5,5,,,,,, standard size is huge,P4R1085,5,13 May 2019,No,Yes,No,0,0,,Aging
2201,Positive,,,,Price,5,5,,,,,, cheaper than more expensive creams,P4R1085,5,13 May 2019,No,Yes,No,0,0,,Aging
2202,Positive,,,,Packaging,5,5,,,,,, has lasted me about 6 months,P4R1085,5,13 May 2019,No,Yes,No,0,0,,Aging
2203,Positive,,,,Purchase,5,5,,,,,, tried everything from extremely expense,P4R1215,5,12 February 2019,No,Yes,No,0,0,,Aging
2204,Positive,,,,Age,5,5,,,,,, 64 years young,P4R1215,5,12 February 2019,No,Yes,No,0,0,,Aging
2205,Positive,,,,Purchase,5,5,,,,,, will definitely keep purchasing,P4R1289,5,09 January 2019,No,Yes,No,0,0,,
2206,Negative,,,,Price,5,5,,,,,, ot at all expensive,P4R1289,5,09 January 2019,No,Yes,No,0,0,,
2207,Positive,,,,Price,5,5,,,,,, price points its much much better,P4R683,5,12 June 2020,Yes,Yes,No,0,0,,Acne
2208,Positive,,,,Performance,5,5,,,,,, heeled my dry skin,P4R683,5,12 June 2020,Yes,Yes,No,0,0,,Acne
2209,Positive,,,,Price,5,5,,,,,, ot insanely expensive,P4R724,5,12 May 2020,No,Yes,No,39,1,,Aging
2210,Positive,,,,Packaging,5,5,,,,,, also is huge so will last a long time,P4R724,5,12 May 2020,No,Yes,No,39,1,,Aging
2211,Positive,,,,Application,5,5,,,,,, Drunk Elephant’s hydration,P4R724,5,12 May 2020,No,Yes,No,39,1,,Aging
2212,Positive,,,,Price,5,5,,,,,, inexpensive,P4R752,5,26 April 2020,No,Yes,No,2,0,,Blackheads
2213,Positive,,,,Performance,5,5,,,,,, will repair even my most damaged,P4R752,5,26 April 2020,No,Yes,No,2,0,,Blackheads
2214,Positive,,,,Price,5,5,,,,,, Don't judge this product over its pric,P4R840,5,26 February 2020,No,Yes,No,9,1,,Acne
2215,Positive,,,,Packaging,5,5,,,,,, does not look fancy or pretty,P4R840,5,26 February 2020,No,Yes,No,9,1,,Acne
2216,Positive,,,,Price,5,5,,,,,, price is so reasonable,P4R851,5,12 February 2020,No,Yes,No,1,2,,Aging
2217,Positive,,,,Price,5,5,,,,,, value for money here is unheard of,P4R944,5,12 November 2019,No,Yes,No,6,1,,Acne
2218,Positive,,,,Packaging,5,5,,,,,, but their products are so consistently great,P4R944,5,12 November 2019,No,Yes,No,6,1,,Acne
2219,Positive,,,,Brand,5,5,,,,,, FAB maybe doesn't have the most eye catching branding,P4R944,5,12 November 2019,No,Yes,No,6,1,,Acne
2220,Positive,,,,Price,5,5,,,,,, price point,P4R945,5,10 November 2019,No,Yes,No,1,0,25-34,Acne
2221,Positive,,,,Demographic,5,5,,,,,, my teenager boys,P4R945,5,10 November 2019,No,Yes,No,1,0,25-34,Acne
2222,Positive,,,,Price,5,5,,,,,, ,P4R997,5,16 August 2019,No,Yes,No,0,0,,
2223,Positive,,,,Performance,5,5,,,,,, completely soothed my skin,P4R997,5,16 August 2019,No,Yes,No,0,0,,
2224,Positive,,,,Price,5,5,,,,,, price is reasonable,P4R1035,5,04 July 2019,No,Yes,No,0,0,,Redness
2225,Positive,,,,Odor,5,5,,,,,, scent isn’t strong,P4R1035,5,04 July 2019,No,Yes,No,0,0,,Redness
2226,Positive,,,,Price,5,5,,,,,, I got incredibly lucky and found a 14oz tub of this product at TJ MAXX for $20,P4R1133,5,11 April 2019,No,Yes,No,2,0,,Acne
2227,Positive,,,,Brand,5,5,,,,,, First Aid Beauty product I’ve purchased,P4R1133,5,11 April 2019,No,Yes,No,2,0,,Acne
2228,Positive,,,,Price,2,2,,,,,, Good amount of product for the price,P4R1196,2,23 February 2019,No,No,No,1,0,,Acne
2229,Negative,,,,Texture,2,2,,,,,, goes on white,P4R1196,2,23 February 2019,No,No,No,1,0,,Acne
2230,Negative,,,,Texture,2,2,,,,,, barely absorbs into the skin,P4R1196,2,23 February 2019,No,No,No,1,0,,Acne
2231,Positive,,,,Price,5,5,,,,,, price point is great,P4R1263,5,22 January 2019,No,Yes,No,1,0,,Acne
2232,Positive,,,,Price,5,5,,,,,, this line doesn't have any of the toxic ingredients compared to other highly rated more pricey brands,P4R1324,5,25 December 2018,No,Yes,No,0,0,,Redness
2233,Positive,,,,Odor,5,5,,,,,, doesn't smell heavy,P4R1324,5,25 December 2018,No,Yes,No,0,0,,Redness
2234,Positive,,,,Performance,5,5,,,,,, calms down my skin,P4R632,5,19 July 2020,No,Yes,No,1,0,,Acne
2235,Positive,,,,Performance,4,4,,,,,, oes seem to hydrate well,P4R696,4,27 May 2020,No,Yes,No,6,0,,Sensitivity
2236,Positive,,,,Motivation,4,4,,,,,, dry skin,P4R696,4,27 May 2020,No,Yes,No,6,0,,Sensitivity
2237,Positive,,,,Application,4,4,,,,,, my sunscreen moisturizer,P4R696,4,27 May 2020,No,Yes,No,6,0,,Sensitivity
2238,Positive,,,,Application,4,4,,,,,,,P4R696,4,27 May 2020,No,Yes,No,6,0,,Sensitivity
2239,Negative,,,,Application,4,4,,,,,, clumps up,P4R696,4,27 May 2020,No,Yes,No,6,0,,Sensitivity
2240,Positive,,,,Performance,4,4,,,,,, does stabilize my skin,P4R733,4,06 May 2020,No,Yes,No,2,2,,Blackheads
2241,Positive,,,,Odor,4,4,,,,,, doesn’t have a smell,P4R733,4,06 May 2020,No,Yes,No,2,2,,Blackheads
2242,Positive,,,,Performance,5,5,,,,,, elbows are perpetually dry and cracked,P4R736,5,01 May 2020,No,Yes,No,4,0,,Acne
2243,Positive,,,,Motivation,5,5,,,,,, got this with my points,P4R736,5,01 May 2020,No,Yes,No,4,0,,Acne
2244,Positive,,,,Performance,5,5,,,,,, ides my dry,P4R821,5,18 March 2020,No,Yes,No,21,2,,Aging
2245,Positive,,,,Performance,5,5,,,,,, itchy winter skin,P4R821,5,18 March 2020,No,Yes,No,21,2,,Aging
2246,Negative,,,,Packaging,5,5,,,,,, wish they'd bring back the 8 oz. t,P4R821,5,18 March 2020,No,Yes,No,21,2,,Aging
2247,Positive,,,,Performance,4,4,,,,,, pretty well,P4R955,4,25 October 2019,No,Yes,No,7,2,,Redness
2248,Positive,,,,Performance,4,4,,,,,, moisturizes,P4R955,4,25 October 2019,No,Yes,No,7,2,,Redness
2249,Positive,,,,Performance,4,4,,,,,, not heavy,P4R955,4,25 October 2019,No,Yes,No,7,2,,Redness
2250,Positive,,,,Application,4,4,,,,,, makeup after I've moisturized,P4R955,4,25 October 2019,No,Yes,No,7,2,,Redness
2251,Negative,,,,Skin,4,4,,,,,, repair my skin,P4R955,4,25 October 2019,No,Yes,No,7,2,,Redness
2252,Negative,,,,Skin,4,4,,,,,, redness,P4R955,4,25 October 2019,No,Yes,No,7,2,,Redness
2253,Negative,,,,Skin,4,4,,,,,, dry patches,P4R955,4,25 October 2019,No,Yes,No,7,2,,Redness
2254,Negative,,,,Skin,4,4,,,,,, irritation,P4R955,4,25 October 2019,No,Yes,No,7,2,,Redness
2255,Negative,,,,Purchase,4,4,,,,,, probably wouldn't purchase this one again,P4R955,4,25 October 2019,No,Yes,No,7,2,,Redness
2256,Positive,,,,Performance,5,5,,,,,, easily irritable skin,P4R984,5,01 September 2019,No,Yes,No,0,0,,Aging
2257,Positive,,,,Performance,5,5,,,,,, active rashes,P4R984,5,01 September 2019,No,Yes,No,0,0,,Aging
2258,Positive,,,,Performance,5,5,,,,,, effect within 2 minutes,P4R984,5,01 September 2019,No,Yes,No,0,0,,Aging
2259,Positive,,,,Performance,5,5,,,,,, Immediate results,P4R1014,5,30 July 2019,No,Yes,No,0,0,45-54,Sun Damage
2260,Positive,,,,Demographic,5,5,,,,,, my babies,P4R1014,5,30 July 2019,No,Yes,No,0,0,45-54,Sun Damage
2261,Positive,,,,Performance,5,5,,,,,, repair and kindness to my skin,P4R1041,5,23 June 2019,No,Yes,No,0,0,,Acne
2262,Negative,,,,Competitor,5,5,,,,,, some of the higher price pointed items,P4R1041,5,23 June 2019,No,Yes,No,0,0,,Acne
2263,Positive,,,,Performance,5,5,,,,,, saved my skin,P4R1120,5,23 April 2019,No,Yes,No,0,0,,Acne
2264,Negative,,,,Competitor,5,5,,,,,, bought the tatcha silk cream,P4R1120,5,23 April 2019,No,Yes,No,0,0,,Acne
2265,Positive,,,,Performance,5,5,,,,,, improves the appearance of his dry patches,P4R1165,5,14 March 2019,No,Yes,Yes,1,0,,Acne
2266,Positive,,,,Performance,5,5,,,,,, definitely lives up to its name,P4R1221,5,12 February 2019,No,Yes,No,0,0,,Acne
2267,Positive,,,,Demographic,5,5,,,,,, winter has been brutal,P4R1221,5,12 February 2019,No,Yes,No,0,0,,Acne
2268,Positive,,,,Performance,5,5,,,,,, very good,P4R1238,5,04 February 2019,No,Yes,No,0,0,25-34,
2269,Negative,,,,Odor,5,5,,,,,, had a scent,P4R1238,5,04 February 2019,No,Yes,No,0,0,25-34,
