Sentiment,L1 Cluster ID,L1 Cluster,L2 Cluster ID,L2 Cluster,L2 Phrase Count,L2 Rating (Phrase),L3 Cluster ID,L3 Cluster,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date,Verified Purchase,Recommended,Incentivized,Upvote,Downvote,AgeRange,SkinConcerns
Positive,,,,Skin,1147,4.752397558849172,43, thicker,31,31,4.741935483870968,4.741935483870968,, dry skin,P4R1282,5,10 January 2019,No,Yes,No,0,0,,Dullness
Positive,,,,Skin,1147,4.752397558849172,48, thick and hydrating,14,14,5.0,5.0,, got me through accutane without my skin peeling at all!,P4R1282,5,10 January 2019,No,Yes,No,0,0,,Dullness
Positive,,,,Skin,1147,4.752397558849172,7, It says it helps with rosacia,52,50,4.64,4.634615384615385,, dry,P4R1283,5,10 January 2019,No,Yes,No,4,1,45-54,Aging
Positive,,,,Skin,1147,4.752397558849172,47, vegan AND cruelty free,13,12,5.0,5.0,, parched winter skin,P4R1283,5,10 January 2019,No,Yes,No,4,1,45-54,Aging
Positive,,,,Performance,38,4.815789473684211,0, Very gentle,21,16,4.625,4.714285714285714,, foundation goes over it without issue,P4R1283,5,10 January 2019,No,Yes,No,4,1,45-54,Aging
Positive,,,,Skin,1147,4.752397558849172,58, in my mid 40s,10,10,4.8,4.8,, keeps my skin super moisturized,P4R1284,5,10 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,30, leaving a dewy glow from within,18,18,4.944444444444445,4.944444444444445,, Clears up any dry spots on my face,P4R1285,5,10 January 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,333,4.834834834834835,6, stopped all that thank goodness,20,20,4.8,4.8,, keeps my face and body moisturized all day long,P4R1285,5,10 January 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,45, less irritable,11,4,4.75,4.909090909090909,, no irritation,P4R1287,4,10 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,35, sensitive,12,5,4.8,4.916666666666667,, no scent,P4R1287,4,10 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Allergy,128,4.765625,0, lids wasn’t bumpy and dry,32,28,4.857142857142857,4.875,, no,P4R1287,4,10 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Application,107,4.878504672897196,0, price is worth it,33,32,4.75,4.757575757575758,, applies easily across skin,P4R1287,4,10 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,8, peeling on my skin,14,14,4.642857142857143,4.642857142857143,, skin softening,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
Positive,,,,Skin,1147,4.752397558849172,5, lids wasn’t bumpy and dry,48,45,4.777777777777778,4.770833333333333,, skin damage,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
Positive,,,,Skin,1147,4.752397558849172,48, thick and hydrating,14,14,5.0,5.0,, old scars,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
Positive,,,,Skin,1147,4.752397558849172,21, stopped all that thank goodness,24,23,4.478260869565218,4.458333333333333,, discolorations,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
Positive,,,,Application,107,4.878504672897196,0, price is worth it,33,32,4.75,4.757575757575758,, absorbs very easily,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
Positive,,,,Application,107,4.878504672897196,3, I have sensitive skin so I get nervous to try new products but this was a perfect match.,4,4,4.75,4.75,, non greasy,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
Positive,,,,Motivation,73,4.821917808219178,0, Cleared up my very dry T-Zone,36,35,4.8,4.805555555555555,, helped save him,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
Positive,,,,Skin,1147,4.752397558849172,32, rosacea,46,44,4.7727272727272725,4.782608695652174,, insanely dry skin,P4R1289,5,09 January 2019,No,Yes,No,0,0,,
Positive,,,,Skin,1147,4.752397558849172,48, thick and hydrating,14,14,5.0,5.0,, acne scars,P4R1290,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,53, I don’t feel like I need to layer another product on for more hydration,26,24,4.916666666666667,4.923076923076923,, eczema,P4R1291,5,09 January 2019,No,Yes,No,0,0,,Sensitivity
Positive,,,,Skin,1147,4.752397558849172,25, soak into my skin quickly,8,8,5.0,5.0,, first time I used this,P4R1292,5,09 January 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Texture,333,4.834834834834835,5, thick and hydrating,34,32,4.875,4.882352941176471,, def better for me!,P4R1292,5,09 January 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Skin,1147,4.752397558849172,7, It says it helps with rosacia,52,50,4.64,4.634615384615385,, has always been so dry,P4R1294,5,09 January 2019,No,Yes,No,1,0,,Sensitivity
Positive,,,,Texture,333,4.834834834834835,5, thick and hydrating,34,32,4.875,4.882352941176471,, no matter what season,P4R1294,5,09 January 2019,No,Yes,No,1,0,,Sensitivity
Positive,,,,Application,107,4.878504672897196,0, price is worth it,33,32,4.75,4.757575757575758,, applying this on feels so great,P4R1294,5,09 January 2019,No,Yes,No,1,0,,Sensitivity
Positive,,,,Skin,1147,4.752397558849172,32, rosacea,46,44,4.7727272727272725,4.782608695652174,, very dry skin,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,21, stopped all that thank goodness,24,23,4.478260869565218,4.458333333333333,, some rough patches,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Allergy,128,4.765625,3, Very gentle,12,12,4.5,4.5,, doesn't irritate me at all,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,11, twice the price?,28,27,4.666666666666667,4.678571428571429,, combo of oily,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,7, It says it helps with rosacia,52,50,4.64,4.634615384615385,, dry,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,49, calmer skin,14,14,5.0,5.0,, sensitive,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Sentiment,107,4.88785046728972,2, Cleared up my very dry T-Zone,27,26,4.846153846153846,4.814814814814815,, pricey for me,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,30, leaving a dewy glow from within,18,18,4.944444444444445,4.944444444444445,, dry and flaky areas around my nose,P4R1296,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,6, stopped all that thank goodness,20,20,4.8,4.8,, hydrate my skin,P4R1296,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,14, my dry skin due to the change in climate,19,19,4.684210526315789,4.684210526315789,, great for dry winter months!,P4R1297,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Application,107,4.878504672897196,0, price is worth it,33,32,4.75,4.757575757575758,, applying before makeup,P4R1297,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,56, tube version,21,21,4.809523809523809,4.809523809523809,, super dry sensitive skin,P4R1298,5,09 January 2019,No,Yes,No,0,0,25-34,
Positive,,,,Allergy,128,4.765625,0, lids wasn’t bumpy and dry,32,28,4.857142857142857,4.875,, extremely cold days,P4R1298,5,09 January 2019,No,Yes,No,0,0,25-34,
Positive,,,,Sentiment,107,4.88785046728972,0, has never caused an acne flare up,19,19,4.947368421052632,4.947368421052632,, really great moisturizer,P4R1299,5,08 January 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Skin,1147,4.752397558849172,47, vegan AND cruelty free,13,12,5.0,5.0,, winter skin,P4R1299,5,08 January 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Price,85,4.858823529411764,4, combination acne prone skin,17,14,5.0,5.0,, at the price point,P4R1299,5,08 January 2019,No,Yes,No,0,0,,Blackheads
Negative,,,,Skin,132,2.234848484848485,4, has never caused an acne flare up,23,21,2.3333333333333335,2.3043478260869565,, burn the affected area,P4R1300,3,08 January 2019,No,Yes,No,1,0,,
Negative,,,,Allergy,157,2.4713375796178343,0, Cleared up my very dry T-Zone,33,31,2.5161290322580645,2.5757575757575757,, eczema is dictated by the environment,P4R1300,3,08 January 2019,No,Yes,No,1,0,,
Positive,,,,Skin,1147,4.752397558849172,4, absorbs very well into my skin,48,45,4.8,4.770833333333333,, pills like crazy,P4R1302,3,07 January 2019,No,No,No,0,0,,Acne
Negative,,,,Odor,8,3.375,0, Cleared up my very dry T-Zone,8,7,3.2857142857142856,3.375,, strong herbal/medicinal scent,P4R1302,3,07 January 2019,No,No,No,0,0,,Acne
Negative,,,,Texture,21,2.9047619047619047,1, Cleared up my very dry T-Zone,14,14,2.7142857142857144,2.7142857142857144,, reminds me A LOT of the Cerave moisturizer,P4R1302,3,07 January 2019,No,No,No,0,0,,Acne
Negative,,,,Allergy,157,2.4713375796178343,3, doesn’t leave skin oily/greasy,30,30,2.6333333333333333,2.6333333333333333,, pills like crazy,P4R1302,3,07 January 2019,No,No,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,19, combination skin,69,55,4.636363636363637,4.7101449275362315,, sensitive skin,P4R1303,5,06 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Sentiment,107,4.88785046728972,6, absorbs very well into my skin,6,6,4.833333333333333,4.833333333333333,, love it,P4R1303,5,06 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Purchase,19,4.526315789473684,0, Cleared up my very dry T-Zone,19,17,4.529411764705882,4.526315789473684,, part of a kit,P4R1303,5,06 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,28, smoothed out my skin,24,24,4.666666666666667,4.666666666666667,, super hydrating to my skin,P4R1304,5,05 January 2019,No,Yes,No,0,0,,Sensitivity
Positive,,,,Allergy,128,4.765625,0, lids wasn’t bumpy and dry,32,28,4.857142857142857,4.875,, not anymore,P4R1304,5,05 January 2019,No,Yes,No,0,0,,Sensitivity
Negative,,,,Allergy,157,2.4713375796178343,3, doesn’t leave skin oily/greasy,30,30,2.6333333333333333,2.6333333333333333,, haven't had the same experience,P4R1306,2,04 January 2019,No,No,No,0,0,,Acne
Negative,,,,Skin,132,2.234848484848485,7, Cleared up my very dry T-Zone,12,12,2.0,2.0,, incredibly drying,P4R1306,2,04 January 2019,No,No,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,19, combination skin,69,55,4.636363636363637,4.7101449275362315,, super sensitive skin,P4R1307,5,03 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,43, thicker,31,31,4.741935483870968,4.741935483870968,, dry skin,P4R1308,4,02 January 2019,No,Yes,No,1,1,,Acne
Positive,,,,Skin,1147,4.752397558849172,24, really dry,7,7,4.857142857142857,4.857142857142857,, especially in the winter,P4R1308,4,02 January 2019,No,Yes,No,1,1,,Acne
Positive,,,,Motivation,73,4.821917808219178,0, Cleared up my very dry T-Zone,36,35,4.8,4.805555555555555,, heavy,P4R1308,4,02 January 2019,No,Yes,No,1,1,,Acne
Positive,,,,Skin,1147,4.752397558849172,5, lids wasn’t bumpy and dry,48,45,4.777777777777778,4.770833333333333,, dries my skin up,P4R1309,3,02 January 2019,No,Yes,No,2,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,32, rosacea,46,44,4.7727272727272725,4.782608695652174,, extremely dry skin,P4R1311,5,01 January 2019,No,Yes,No,1,0,,Redness
Positive,,,,Skin,1147,4.752397558849172,32, rosacea,46,44,4.7727272727272725,4.782608695652174,, extremely dry skin,P4R1311,5,01 January 2019,No,Yes,No,1,0,,Redness
Positive,,,,Skin,1147,4.752397558849172,46, made me think it's heavyweight on my skin,14,12,4.833333333333333,4.857142857142857,, rough dry patches,P4R1311,5,01 January 2019,No,Yes,No,1,0,,Redness
Positive,,,,Texture,333,4.834834834834835,26, lids wasn’t bumpy and dry,5,5,5.0,5.0,, soaks into your skin,P4R1311,5,01 January 2019,No,Yes,No,1,0,,Redness
Positive,,,,Texture,333,4.834834834834835,2, price is worth it,33,32,4.6875,4.696969696969697,, leaves my skin so smooth,P4R1311,5,01 January 2019,No,Yes,No,1,0,,Redness
Positive,,,,Skin,1147,4.752397558849172,28, smoothed out my skin,24,24,4.666666666666667,4.666666666666667,, helps hydrate my skin,P4R1312,4,01 January 2019,No,Yes,No,0,0,,Dark Circles
Positive,,,,Texture,333,4.834834834834835,12, smoothed out my skin,8,8,4.875,4.875,, light (didnt feel greasy at all),P4R1312,4,01 January 2019,No,Yes,No,0,0,,Dark Circles
Positive,,,,Skin,1147,4.752397558849172,52, will definitely be bringing this back in the colder months,18,11,4.909090909090909,4.944444444444445,, very dry,P4R1313,5,31 December 2018,No,Yes,No,0,0,,Blackheads
Positive,,,,Skin,1147,4.752397558849172,33, eczema,14,14,4.714285714285714,4.714285714285714,, need some moisture,P4R1313,5,31 December 2018,No,Yes,No,0,0,,Blackheads
Positive,,,,Sentiment,107,4.88785046728972,4, anywhere,8,1,5.0,5.0,, really good stuff,P4R1314,5,31 December 2018,No,Yes,No,0,0,,
Positive,,,,Skin,1147,4.752397558849172,13, I don’t feel like I need to layer another product on for more hydration,45,37,4.945945945945946,4.955555555555556,, eczema (that had persisted for weeks),P4R1314,5,31 December 2018,No,Yes,No,0,0,,
Positive,,,,Sentiment,107,4.88785046728972,4, anywhere,8,1,5.0,5.0,, really good stuff,P4R1314,5,31 December 2018,No,Yes,No,0,0,,
Positive,,,,Skin,1147,4.752397558849172,13, I don’t feel like I need to layer another product on for more hydration,45,37,4.945945945945946,4.955555555555556,, eczema (that had persisted for weeks),P4R1314,5,31 December 2018,No,Yes,No,0,0,,
Positive,,,,Sentiment,107,4.88785046728972,4, anywhere,8,1,5.0,5.0,, really good stuff,P4R1314,5,31 December 2018,No,Yes,No,0,0,,
Positive,,,,Skin,1147,4.752397558849172,13, I don’t feel like I need to layer another product on for more hydration,45,37,4.945945945945946,4.955555555555556,, eczema (that had persisted for weeks),P4R1314,5,31 December 2018,No,Yes,No,0,0,,
Positive,,,,Sentiment,107,4.88785046728972,4, anywhere,8,1,5.0,5.0,, really good stuff,P4R1314,5,31 December 2018,No,Yes,No,0,0,,
Positive,,,,Skin,1147,4.752397558849172,13, I don’t feel like I need to layer another product on for more hydration,45,37,4.945945945945946,4.955555555555556,, eczema (that had persisted for weeks),P4R1314,5,31 December 2018,No,Yes,No,0,0,,
Positive,,,,Sentiment,107,4.88785046728972,4, anywhere,8,1,5.0,5.0,, really good stuff,P4R1315,5,31 December 2018,No,Yes,No,0,0,,
Positive,,,,Skin,1147,4.752397558849172,13, I don’t feel like I need to layer another product on for more hydration,45,37,4.945945945945946,4.955555555555556,, eczema (that had persisted for weeks),P4R1315,5,31 December 2018,No,Yes,No,0,0,,
Positive,,,,Sentiment,107,4.88785046728972,4, anywhere,8,1,5.0,5.0,, really good stuff,P4R1315,5,31 December 2018,No,Yes,No,0,0,,
Positive,,,,Skin,1147,4.752397558849172,13, I don’t feel like I need to layer another product on for more hydration,45,37,4.945945945945946,4.955555555555556,, eczema (that had persisted for weeks),P4R1315,5,31 December 2018,No,Yes,No,0,0,,
Positive,,,,Sentiment,107,4.88785046728972,4, anywhere,8,1,5.0,5.0,, really good stuff,P4R1315,5,31 December 2018,No,Yes,No,0,0,,
Positive,,,,Skin,1147,4.752397558849172,13, I don’t feel like I need to layer another product on for more hydration,45,37,4.945945945945946,4.955555555555556,, eczema (that had persisted for weeks),P4R1315,5,31 December 2018,No,Yes,No,0,0,,
Positive,,,,Sentiment,107,4.88785046728972,4, anywhere,8,1,5.0,5.0,, really good stuff,P4R1315,5,31 December 2018,No,Yes,No,0,0,,
Positive,,,,Skin,1147,4.752397558849172,13, I don’t feel like I need to layer another product on for more hydration,45,37,4.945945945945946,4.955555555555556,, eczema (that had persisted for weeks),P4R1315,5,31 December 2018,No,Yes,No,0,0,,
Negative,,,,Sentiment,28,2.2857142857142856,0, Cleared up my very dry T-Zone,23,22,2.4545454545454546,2.4347826086956523,, Did terrible things for my face.,P4R1316,1,30 December 2018,No,No,No,0,0,,Acne
Negative,,,,Skin,132,2.234848484848485,2, thick and hydrating,15,13,1.8461538461538463,1.7333333333333334,, got horrible breakouts,P4R1316,1,30 December 2018,No,No,No,0,0,,Acne
Negative,,,,Skin,132,2.234848484848485,2, thick and hydrating,15,13,1.8461538461538463,1.7333333333333334,, large acne,P4R1316,1,30 December 2018,No,No,No,0,0,,Acne
Negative,,,,Skin,132,2.234848484848485,9, dry skin,4,4,2.0,2.0,, very clogged pores,P4R1316,1,30 December 2018,No,No,No,0,0,,Acne
Negative,,,,Skin,132,2.234848484848485,4, has never caused an acne flare up,23,21,2.3333333333333335,2.3043478260869565,, and scares.,P4R1316,1,30 December 2018,No,No,No,0,0,,Acne
Negative,,,,Allergy,157,2.4713375796178343,3, doesn’t leave skin oily/greasy,30,30,2.6333333333333333,2.6333333333333333,, This just isn’t the product for me unfortunately.,P4R1316,1,30 December 2018,No,No,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,13, I don’t feel like I need to layer another product on for more hydration,45,37,4.945945945945946,4.955555555555556,, eczema/atopic dermatitis,P4R1317,5,28 December 2018,No,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,5, thick and hydrating,34,32,4.875,4.882352941176471,, sherbert,P4R1317,5,28 December 2018,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,32, rosacea,46,44,4.7727272727272725,4.782608695652174,, very dry skin,P4R1318,5,27 December 2018,No,Yes,No,0,0,,Dark Circles
Positive,,,,Skin care routine,,,,,,,,,, staple of my skin care routine,P4R1318,5,27 December 2018,No,Yes,No,0,0,,Dark Circles
Positive,,,,Skin,1147,4.752397558849172,29, redness gone,33,27,4.777777777777778,4.818181818181818,, very hydrating,P4R1319,5,27 December 2018,No,Yes,No,0,0,,Redness
Positive,,,,Skin,1147,4.752397558849172,24, really dry,7,7,4.857142857142857,4.857142857142857,, especially during the winter months,P4R1319,5,27 December 2018,No,Yes,No,0,0,,Redness
Positive,,,,Texture,333,4.834834834834835,6, stopped all that thank goodness,20,20,4.8,4.8,, leaves my skin feeling very moisturized,P4R1319,5,27 December 2018,No,Yes,No,0,0,,Redness
Positive,,,,Skin,1147,4.752397558849172,19, combination skin,69,55,4.636363636363637,4.7101449275362315,, sensitive skin,P4R1320,4,27 December 2018,No,Yes,No,0,0,,
Positive,,,,Skin,1147,4.752397558849172,29, redness gone,33,27,4.777777777777778,4.818181818181818,, very hydrating,P4R1320,4,27 December 2018,No,Yes,No,0,0,,
Positive,,,,Price,85,4.858823529411764,1, Very gentle,19,19,4.7368421052631575,4.7368421052631575,, Black Friday,P4R1320,4,27 December 2018,No,Yes,No,0,0,,
Negative,,,,Skin,132,2.234848484848485,2, thick and hydrating,15,13,1.8461538461538463,1.7333333333333334,, spot acne at worst,P4R1321,1,27 December 2018,No,No,No,6,0,,Acne
Negative,,,,Allergy,157,2.4713375796178343,5, combination acne prone skin,16,16,2.0625,2.0625,, will break you out,P4R1321,1,27 December 2018,No,No,No,6,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,37, Very gentle,25,25,4.88,4.88,, acne prone/combo,P4R1322,5,26 December 2018,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,30, leaving a dewy glow from within,18,18,4.944444444444445,4.944444444444445,, super dry nose,P4R1322,5,26 December 2018,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,11, twice the price?,28,27,4.666666666666667,4.678571428571429,, super oily forehead,P4R1322,5,26 December 2018,No,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,13, dyshidrotic eczema,4,4,4.75,4.75,, doesn’t clog my pores,P4R1322,5,26 December 2018,No,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,11, absorbs very well into my skin,22,20,5.0,5.0,, doesn’t feel too greasy,P4R1322,5,26 December 2018,No,Yes,No,0,0,,Acne
Positive,,,,Price,85,4.858823529411764,2, absorbs it immediately,11,11,4.818181818181818,4.818181818181818,, expensive,P4R1322,5,26 December 2018,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,8, peeling on my skin,14,14,4.642857142857143,4.642857142857143,, baby soft skin,P4R1323,5,26 December 2018,No,Yes,No,3,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,2, Cleared up my very dry T-Zone,15,14,4.857142857142857,4.866666666666666,, overproducing oils,P4R1323,5,26 December 2018,No,Yes,No,3,0,,Acne
Positive,,,,Texture,333,4.834834834834835,26, lids wasn’t bumpy and dry,5,5,5.0,5.0,, takes a moment to soak in,P4R1323,5,26 December 2018,No,Yes,No,3,0,,Acne
Positive,,,,Allergy,128,4.765625,0, lids wasn’t bumpy and dry,32,28,4.857142857142857,4.875,, no problem,P4R1323,5,26 December 2018,No,Yes,No,3,0,,Acne
Positive,,,,Application,107,4.878504672897196,1, Cleared up my very dry T-Zone,16,13,5.0,5.0,, all over my face,P4R1323,5,26 December 2018,No,Yes,No,3,0,,Acne
Positive,,,,Motivation,73,4.821917808219178,0, Cleared up my very dry T-Zone,36,35,4.8,4.805555555555555,, for science,P4R1323,5,26 December 2018,No,Yes,No,3,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,32, rosacea,46,44,4.7727272727272725,4.782608695652174,, extremely dry skin,P4R1325,5,23 December 2018,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,44, hydrated,20,19,4.842105263157895,4.85,, moisturizing without feeling greasy,P4R1325,5,23 December 2018,No,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,12, smoothed out my skin,8,8,4.875,4.875,, light,P4R1325,5,23 December 2018,No,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,9, skin,15,15,4.6,4.6,, moisturizing without feeling greasy,P4R1325,5,23 December 2018,No,Yes,No,0,0,,Acne
Positive,,,,Odor,22,4.954545454545454,0, Cleared up my very dry T-Zone,14,12,4.916666666666667,4.928571428571429,, doesn't have a strong scent,P4R1325,5,23 December 2018,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,37, Very gentle,25,25,4.88,4.88,, acne prone skin,P4R1326,3,23 December 2018,No,Yes,No,0,0,,Acne
Negative,,,,Allergy,157,2.4713375796178343,1, price is worth it,17,16,2.375,2.5294117647058822,, caused small whiteheads,P4R1326,3,23 December 2018,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,4, absorbs very well into my skin,48,45,4.8,4.770833333333333,, extra love,P4R1328,5,18 December 2018,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,53, I don’t feel like I need to layer another product on for more hydration,26,24,4.916666666666667,4.923076923076923,, eczema,P4R1329,5,18 December 2018,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,43, thicker,31,31,4.741935483870968,4.741935483870968,, dry skin,P4R1329,5,18 December 2018,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,1, a little goes a long way,15,12,4.833333333333333,4.866666666666666,, soothes my dry itchy skin,P4R1329,5,18 December 2018,No,Yes,No,0,0,,Aging
Positive,,,,Texture,333,4.834834834834835,26, lids wasn’t bumpy and dry,5,5,5.0,5.0,, soaks into my skin,P4R1329,5,18 December 2018,No,Yes,No,0,0,,Aging
Positive,,,,Texture,333,4.834834834834835,11, absorbs very well into my skin,22,20,5.0,5.0,, doesn't make it feel greasy,P4R1329,5,18 December 2018,No,Yes,No,0,0,,Aging
Positive,,,,Odor,22,4.954545454545454,0, Cleared up my very dry T-Zone,14,12,4.916666666666667,4.928571428571429,, very light natural scent,P4R1329,5,18 December 2018,No,Yes,No,0,0,,Aging
Negative,,,,Allergy,157,2.4713375796178343,2, soaks well into the skin,22,20,2.85,2.772727272727273,, drying on my face,P4R1330,4,18 December 2018,No,No,No,0,0,25-34,Aging
Positive,,,,Skin,1147,4.752397558849172,28, smoothed out my skin,24,24,4.666666666666667,4.666666666666667,, skin feels hydrated and soft,P4R1331,5,18 December 2018,No,Yes,No,0,0,,Redness
Negative,,,,Sentiment,28,2.2857142857142856,1, price is worth it,5,5,1.6,1.6,, Awful smell!!,P4R1333,1,17 December 2018,No,No,No,0,1,,Aging
Positive,,,,Skin,1147,4.752397558849172,19, combination skin,69,55,4.636363636363637,4.7101449275362315,, sensitive skin,P4R1335,5,17 December 2018,No,Yes,No,0,0,,Dark Circles
Positive,,,,Skin,1147,4.752397558849172,36, sensitive skin,8,8,4.875,4.875,, rosacea,P4R1335,5,17 December 2018,No,Yes,No,0,0,,Dark Circles
Positive,,,,Sentiment,107,4.88785046728972,3, price is worth it,7,7,4.857142857142857,4.857142857142857,, Love this stuff!,P4R1336,5,17 December 2018,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,17, I’ve had it for a few months now,49,44,4.590909090909091,4.63265306122449,, Excellent healing moisturizer!,P4R1336,5,17 December 2018,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,46, made me think it's heavyweight on my skin,14,12,4.833333333333333,4.857142857142857,, no more dry patches!,P4R1337,5,17 December 2018,No,Yes,No,0,0,,Dark Circles
Positive,,,,Skin,1147,4.752397558849172,32, rosacea,46,44,4.7727272727272725,4.782608695652174,, really dry skin,P4R1338,5,17 December 2018,No,Yes,No,0,0,,Sensitivity
Positive,,,,Skin,1147,4.752397558849172,16, adult acne,11,8,4.375,4.545454545454546,, super creamy,P4R1338,5,17 December 2018,No,Yes,No,0,0,,Sensitivity
Positive,,,,Skin,1147,4.752397558849172,35, sensitive,12,5,4.8,4.916666666666667,, subtle scent,P4R1338,5,17 December 2018,No,Yes,No,0,0,,Sensitivity
Positive,,,,Skin,1147,4.752397558849172,22, not greasy,7,7,4.142857142857143,4.142857142857143,, not broken me out,P4R1338,5,17 December 2018,No,Yes,No,0,0,,Sensitivity
Positive,,,,Texture,333,4.834834834834835,20, dry skin,7,7,5.0,5.0,, has not broken me out,P4R1338,5,17 December 2018,No,Yes,No,0,0,,Sensitivity
Positive,,,,Texture,333,4.834834834834835,11, absorbs very well into my skin,22,20,5.0,5.0,, leaves no oily shine behind,P4R1338,5,17 December 2018,No,Yes,No,0,0,,Sensitivity
Positive,,,,Price,85,4.858823529411764,0, absorbs very well into my skin,24,24,4.791666666666667,4.791666666666667,, price you get ALOT of cream,P4R1338,5,17 December 2018,No,Yes,No,0,0,,Sensitivity
Positive,,,,Application,107,4.878504672897196,2, combination acne prone skin,18,16,4.875,4.888888888888889,, TWICE a day,P4R1338,5,17 December 2018,No,Yes,No,0,0,,Sensitivity
Positive,,,,Skin,1147,4.752397558849172,17, I’ve had it for a few months now,49,44,4.590909090909091,4.63265306122449,, moisturizes well,P4R1339,3,17 December 2018,No,Yes,No,0,0,,
Positive,,,,Skin,1147,4.752397558849172,14, my dry skin due to the change in climate,19,19,4.684210526315789,4.684210526315789,, not amazing but works well for winter,P4R1339,3,17 December 2018,No,Yes,No,0,0,,
Positive,,,,Skin,1147,4.752397558849172,11, twice the price?,28,27,4.666666666666667,4.678571428571429,, always thought I had oily skin,P4R1341,5,17 December 2018,No,Yes,No,0,0,35-44,Aging
Positive,,,,Texture,333,4.834834834834835,5, thick and hydrating,34,32,4.875,4.882352941176471,, real game changer,P4R1341,5,17 December 2018,No,Yes,No,0,0,35-44,Aging
